OBJECTID;ARRDT;BOIS;TYPE_VOIE;NOM_VOIE;STATUT;TYPOLOGIE;SENS_VELO;TYPOLOGIE_SIMPLE;SHAPE.LEN;geo_shape;geo_point_2d
728;15;NON;BOULEVARD DU;GENERAL MARTIAL VALIN;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.274401089266885, 48.83711616382448], [2.274217854228522, 48.83716762731566], [2.274042361395983, 48.83721913751479], [2.273475725933677, 48.83739751961136], [2.273271290118436, 48.83746199666752], [2.273148180860081, 48.837501045117456], [2.272987075177174, 48.83755191097941], [2.272805937336059, 48.83761141736668], [2.272680327754339, 48.837655196501366], [2.272457998839415, 48.837733437362104], [2.272297906113346, 48.837790880348024], [2.271941224476895, 48.83792095097901], [2.271615454872989, 48.838039452395016]]}";48.8375593468, 2.27300218107
737;16;NON;BOULEVARD;EXELMANS;VOIE 50;PISTE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.263731020342398, 48.84159009345315], [2.263409262351972, 48.84173488458484], [2.263244588478102, 48.841801779887255], [2.263165585398778, 48.84183415267516], [2.262844930512566, 48.84197894907084], [2.262834469417511, 48.84198333887852]]}";48.841786651, 2.26328271534
739;16;NON;BOULEVARD;EXELMANS;VOIE 50;PISTE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.262630716091678, 48.84207554980011], [2.26202390755801, 48.842350017300156]]}";48.8422127836, 2.26232731182
740;16;NON;BOULEVARD;EXELMANS;VOIE 50;BANDE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.26202390755801, 48.842350017300156], [2.261995032929151, 48.84235787146019], [2.261745933184168, 48.84244907089331]]}";48.8423984506, 2.26188457219
743;16;NON;BOULEVARD;EXELMANS;VOIE 50;BANDE CYCLABLE DECALEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.260089946484569, 48.84326623861964], [2.259979813676777, 48.843340801126274], [2.2598723692722142, 48.84341918800449], [2.259767746011237, 48.84350130241255], [2.259666073148871, 48.8435870429036], [2.259567476295119, 48.84367630355102]]}";48.8434639211, 2.2598229427
744;16;NON;BOULEVARD;EXELMANS;VOIE 50;BANDE CYCLABLE DECALEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.259390110551743, 48.84385702731845], [2.259303205927488, 48.843951052461925], [2.259221375694676, 48.84404952557663], [2.259144847146493, 48.844152173141794], [2.259073832850072, 48.84425871004163], [2.259008530056052, 48.84436884035723], [2.258949120150698, 48.84448225818858], [2.258895768152076, 48.844598648504174], [2.258848622251699, 48.844717688016104], [2.258807813402902, 48.84483904607797], [2.258773454957109, 48.84496238560337], [2.258745642348983, 48.845087364002104], [2.258724452831346, 48.845213634131845]]}";48.8445002519, 2.25898579122
745;16;NON;BOULEVARD;EXELMANS;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.259390110551743, 48.84385702731845], [2.259477249882711, 48.84376515057451], [2.259567476295119, 48.84367630355102]]}";48.843765908, 2.25947802165
749;16;NON;BOULEVARD;EXELMANS;VOIE 50;BANDE CYCLABLE DECALEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.259352293076914, 48.84773570313093], [2.259243928441503, 48.847592495180436], [2.259140493584963, 48.84744568700034], [2.25904210801943, 48.84729544821777], [2.258948885422921, 48.84714195242372], [2.258860933507981, 48.84698537697242], [2.25877835389723, 48.84682590277645], [2.258701242005949, 48.8466637140977], [2.258643125585346, 48.84655090849617], [2.258590721773407, 48.846435338333166], [2.258544161645215, 48.84631729267868], [2.25850356165933, 48.846197066794495], [2.258469023366505, 48.84607496139572], [2.258440633155675, 48.84595128189859], [2.258418462037879, 48.84582633765656], [2.2584025654686473, 48.84570044118652], [2.258392983209286, 48.845573907387134], [2.258389739227431, 48.84544705275118]]}";48.8466376453, 2.25874930001
756;16;NON;BOULEVARD;EXELMANS;VOIE 50;BANDE CYCLABLE DECALEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.260177719380266, 48.842923868192074], [2.260446768374548, 48.84278708464606], [2.2606966658294922, 48.842671814499425], [2.2608747870206862, 48.842591252973264], [2.261378631249593, 48.84236370980075], [2.261562519686593, 48.84228074920809], [2.261563506638915, 48.842280484895504]]}";48.8425965983, 2.26086795769
780;15;NON;BOULEVARD;LEFEBVRE;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.292164301523131, 48.83082298673549], [2.292432892590411, 48.830721141670985]]}";48.8307720642, 2.29229859706
790;15;NON;BOULEVARD;LEFEBVRE;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.299728120549664, 48.828802330612774], [2.299804035891164, 48.82878783456499]]}";48.8287950826, 2.29976607822
792;15;NON;BOULEVARD;LEFEBVRE;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.300298913399931, 48.828684423258466], [2.300305945416516, 48.828691695224514], [2.300458327368037, 48.828643621265535], [2.300994365987009, 48.82852800038805], [2.301205705396776, 48.82848223992991], [2.301581568661722, 48.828423650915894], [2.301805556310004, 48.82837543057076], [2.301985765974094, 48.82833708507165], [2.302031937746356, 48.8283266609565], [2.3024604568191362, 48.82821884827105], [2.302766147364283, 48.82814211738035], [2.303181659606014, 48.82805054807748], [2.303459001640771, 48.827989972035994], [2.303649138734585, 48.827922977998895], [2.304309162534489, 48.8277776718232], [2.304354064931073, 48.827772867634586], [2.304404793683076, 48.82777170927689]]}";48.8282329141, 2.30235104519
798;14;NON;BOULEVARD;BRUNE;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.30934360497479, 48.82667552639936], [2.309356420125933, 48.82667334912528], [2.309373633325825, 48.82668192971132], [2.309392074140769, 48.826687393871964], [2.30941118328822, 48.82668957588733], [2.309430381216099, 48.82668840958013], [2.310003202350307, 48.82656001586858], [2.310011295582448, 48.82655602230485], [2.310018711934182, 48.82655087967082], [2.310025289461123, 48.8265447002617], [2.31003088453557, 48.82653761901183], [2.310035374982779, 48.82652979054827], [2.310038662748779, 48.82652138581434], [2.310053204881253, 48.82651752996661]]}";48.8266233644, 2.30970588585
799;14;NON;BOULEVARD;BRUNE;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.310053204881251, 48.82651752996674], [2.310126723182326, 48.82650163228589]]}";48.8265095811, 2.31008996403
802;14;NON;BOULEVARD;BRUNE;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.310704662093046, 48.826372701916604], [2.310718336903744, 48.826369966630736], [2.310729231571994, 48.82637707654228], [2.310741055610282, 48.82638250210741], [2.310753550470818, 48.82638612468917], [2.310766442937418, 48.82638786507516], [2.310779451099733, 48.8263876852096], [2.310792290517578, 48.82638558902549], [2.311303535145534, 48.82627203036585], [2.31131312520987, 48.826268369730926], [2.311321953993279, 48.826263133113166], [2.311329764828212, 48.82625647274983], [2.311336330640593, 48.826248582268875], [2.31134146055124, 48.8262396910598], [2.311345005425042, 48.82623005760498], [2.311356975467215, 48.82622731242923]]}";48.8263274074, 2.31103825708
805;14;NON;BOULEVARD;BRUNE;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.312397394762935, 48.82599736452313], [2.3125258178545, 48.82595476563357]]}";48.8259760651, 2.31246160631
809;14;NON;BOULEVARD;BRUNE;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.316763177345428, 48.82502821995441], [2.316838381409192, 48.825013453424404]]}";48.8250208367, 2.31680077938
814;14;NON;BOULEVARD;BRUNE;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.319098895267298, 48.82450674917904], [2.319201475056095, 48.82448425753578]]}";48.8244955034, 2.31915018516
817;14;NON;BOULEVARD;BRUNE;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.320255863583215, 48.82425486595115], [2.320334258382347, 48.824238818031795]]}";48.824246842, 2.32029506098
822;14;NON;BOULEVARD;BRUNE;VOIE 30;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.322478390816402, 48.82375941659932], [2.322492236927167, 48.82375645598209], [2.3225032532612833, 48.82376409663292], [2.322515263199388, 48.82377005486665], [2.322528011642619, 48.82377420412654], [2.32254122780579, 48.823776456279624], [2.322554630969038, 48.82377676348871], [2.322567936440497, 48.82377511922848], [2.322962599277895, 48.82368694216077], [2.322975221815622, 48.8236833522599], [2.322987075569225, 48.823677721596304], [2.322997833197237, 48.8236702056608], [2.323007197627703, 48.82366101200598], [2.32301491026183, 48.823650394514665], [2.323020758115185, 48.823638646388936]]}";48.8237286392, 2.32275687369
830;14;NON;BOULEVARD;JOURDAN;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.325284441666227, 48.823004119311946], [2.325440314390006, 48.82296245177709], [2.325491075509539, 48.82295210138161], [2.325666408725363, 48.82291814098402]]}";48.8229578884, 2.32547467926
834;14;NON;BOULEVARD;JOURDAN;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.326691744836431, 48.82272941840879], [2.327179579233209, 48.822731404446365], [2.327252992297746, 48.822728008157114], [2.327325872939632, 48.82271855168506], [2.32775281286644, 48.822624462248264], [2.327886895890932, 48.82259482529355]]}";48.8226949274, 2.32729285236
836;14;NON;BOULEVARD;JOURDAN;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.327886895890932, 48.82259482529355], [2.327973420412135, 48.82257707718806]]}";48.8225859512, 2.32793015815
837;14;NON;BOULEVARD;JOURDAN;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.327973420412135, 48.82257707718806], [2.329052330281975, 48.822336971343034]]}";48.8224570243, 2.32851287535
844;14;NON;BOULEVARD;JOURDAN;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.334337443206134, 48.82113492723654], [2.334348918023178, 48.82114345057379], [2.334361654701703, 48.82114993869558], [2.334375295774858, 48.82115420950665], [2.33438945839311, 48.8211561431427], [2.334403745069269, 48.8211556853344], [2.334417754834345, 48.82115284893059], [2.33500737323151, 48.82102165064305], [2.335924426663988, 48.82081933070543], [2.337148852467842, 48.82054865748944], [2.33745437686524, 48.820481363885804], [2.337908968873583, 48.82038131328086]]}";48.8207755542, 2.33612138266
846;14;NON;BOULEVARD;JOURDAN;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.339072751334731, 48.8201187939646], [2.339451194229228, 48.82003503145159], [2.3395606815019, 48.82002044088444], [2.339628770995824, 48.8200041020621]]}";48.8200593832, 2.33935042415
854;13;NON;BOULEVARD;KELLERMANN;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.344675137863703, 48.81923122257502], [2.344686107727485, 48.81927382966915], [2.34469980769804, 48.81928860987202], [2.344715651269643, 48.819301064783865], [2.344733248266337, 48.81931088768046], [2.344752165330974, 48.81931783665561], [2.344771936597398, 48.819321740578516], [2.344792075163224, 48.819322503308186], [2.344812085080672, 48.81932010606105], [2.344919268440134, 48.81930549797055], [2.3449920917503, 48.81929540927225], [2.345065434575649, 48.81929032534595], [2.34513895337103, 48.81929027000527], [2.3452123037670303, 48.819295243509416], [2.345285142183036, 48.81930522256201], [2.345275486381188, 48.81943281059039], [2.345729523933572, 48.81955837810667], [2.346692450411891, 48.81982158397676], [2.347643201093751, 48.82008395578467], [2.347889735855452, 48.82015064046561]]}";48.8196833361, 2.34622838058
865;13;NON;BOULEVARD;KELLERMANN;VOIE 50;CONTINUITE VELO;;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.351017124566326, 48.82109722873103], [2.351015318425085, 48.820965019700694]]}";48.8210311242, 2.3510162215
867;13;NON;BOULEVARD;KELLERMANN;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3545084630271322, 48.82096417336853], [2.354510669963793, 48.82097178293636], [2.354608687663093, 48.82095407763885], [2.354672171686695, 48.82093770542579], [2.355020190014931, 48.820800546020976], [2.355428210306813, 48.82064927350594], [2.355694022137385, 48.82055360802586], [2.355891059276239, 48.82043690587992], [2.355945554241773, 48.82040300995639], [2.356161626438075, 48.8202355055723], [2.356348649349981, 48.8200910172755], [2.356603087612862, 48.8198910486372], [2.356679166501345, 48.81982982158916], [2.356757390972149, 48.81977136065475], [2.356837660505304, 48.81971574095741], [2.356864336764874, 48.81969840982047], [2.357064341224865, 48.81954586067968], [2.357187687735464, 48.81945987373858], [2.357312647230922, 48.819376248143136], [2.357425003599982, 48.819309453374174], [2.357540175737817, 48.81924764015961], [2.357657942916438, 48.81919092696477], [2.357778079434445, 48.81913942248079], [2.357934216080593, 48.819086533072415], [2.35809181007948, 48.81903815876826], [2.358081586949584, 48.81902746715541]]}";48.8200503331, 2.35632670296
869;13;NON;AVENUE DE LA;PORTE D ITALIE;VOIE 50;CONTINUITE VELO;;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.359434013424647, 48.8187574052297], [2.359568447646716, 48.818771801143136], [2.35971883893552, 48.81879843861706]]}";48.8187754861, 2.35957677191
875;13;NON;BOULEVARD;MASSENA;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.362109742196333, 48.819127638598395], [2.36215691914761, 48.81914097652468]]}";48.8191343076, 2.36213333067
883;13;NON;BOULEVARD;MASSENA;VOIE 50;PISTE CYCLABLE BIDIRECTIONNELLE SUR TERRE-PLEIN;CONTRESENS;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.366110057684949, 48.820416315208945], [2.367280206959999, 48.820793289258766], [2.368207774421223, 48.821092924681636], [2.368908334495063, 48.82131945339689], [2.368891530501946, 48.821343356116635]]}";48.8208721025, 2.36752299014
884;13;NON;BOULEVARD;MASSENA;VOIE 50;PISTE CYCLABLE BIDIRECTIONNELLE SUR TERRE-PLEIN;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.366110216765926, 48.82040322981547], [2.367024388187212, 48.82069880500803], [2.3681778721881592, 48.82107110171321], [2.368929540557443, 48.821313894617695]]}";48.8208586593, 2.3675198473
888;13;NON;BOULEVARD;MASSENA;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.369580913297632, 48.82152961804386], [2.369755074590779, 48.8215879020562]]}";48.8215587601, 2.36966799394
890;13;NON;BOULEVARD;MASSENA;ZONE 30;CONTINUITE VELO;;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.369580770498208, 48.82181460602182], [2.369762696773265, 48.82159039710764]]}";48.8217025016, 2.36967173364
892;13;NON;BOULEVARD;MASSENA;ZONE 30;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.370507849272689, 48.82181076585843], [2.370523200695771, 48.821815935754714], [2.370524305711177, 48.821822223809825], [2.370526386497552, 48.82182825962164], [2.370529391201745, 48.821833892777846], [2.370533244946594, 48.82183898290032], [2.370537851696858, 48.82184340314331], [2.370543096652422, 48.821847043354474], [2.370548849109105, 48.82184981281981], [2.37055496571581, 48.82185164252431], [2.370561294046831, 48.82185248687178], [2.371178700667499, 48.82205566342585]]}";48.8219417741, 2.3708356859
904;13;NON;BOULEVARD;MASSENA;ZONE 30;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.369335079859105, 48.821799003953764], [2.369280356055759, 48.82178222915055]]}";48.8217906166, 2.36930771796
906;13;NON;BOULEVARD;MASSENA;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.36956810945752, 48.82181049444917], [2.369468902303232, 48.821778277643084], [2.3694475582516032, 48.821772967715816], [2.369425616735691, 48.821771440055194], [2.369403742785686, 48.82177374096342], [2.369382599383909, 48.82177980070177], [2.369362827370336, 48.821789435604295], [2.369345026019237, 48.82180235364465], [2.369335079859107, 48.8217990039536]]}";48.8217867554, 2.36945015397
2;20;NON;IMPASSE;ORFILA;AIRE PIETONNE;SANS MARQUAGE;CIRCULATION GENERALE INTERDITE;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.396292706427765, 48.86573856261203], [2.395897146920849, 48.86602567687382]]}";48.8658821197, 2.39609492667
566;13;NON;AVENUE DE;FRANCE;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.375910393736321, 48.83137587366873], [2.375848399221245, 48.83143928467099]]}";48.8314075792, 2.37587939648
567;13;NON;AVENUE DE;FRANCE;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.375839079785794, 48.831434952781365], [2.375899807111374, 48.83137098673628]]}";48.8314029698, 2.37586944345
572;8;NON;PLACE DE LA;CONCORDE;VOIE 50;PISTE SYCLABLE BIDIRECTIONNELLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.323284964858705, 48.86622894482266], [2.323255301761451, 48.86621002962347], [2.323228664909338, 48.86618704784353]]}";48.866209013, 2.32325605832
580;8;NON;PLACE DE LA;MADELEINE;VOIE 50;BANDE CYCLABLE DECALEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.325232258690595, 48.869908422411825], [2.325468289696473, 48.87022967948259]]}";48.8700690509, 2.32535027419
585;8;NON;PLACE DE LA;MADELEINE;VOIE 50;BANDE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.325279149019447, 48.87079680060333], [2.324524350305268, 48.87103142994825]]}";48.8709141153, 2.32490174966
586;8;NON;PLACE DE LA;MADELEINE;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.324524350305269, 48.87103142994818], [2.324494804789484, 48.87103918037811], [2.32446438830656, 48.871041981134006], [2.324433924275232, 48.87103975639531], [2.324404237401438, 48.871032566388955]]}";48.871038229, 2.32446435281
